date,description,usage_gib,cost,nodepool,env
2023-08-16,Network Inter Zone Egress,3438.0,28.0,hot-large-spot-local-us-east1,prod
2023-08-16,Network Inter Zone Egress,1850.0,15.0,mm-spot-us-east1,stage
2023-08-16,Network Inter Zone Egress,1433.0,12.0,default-us-east1,prod
2023-08-16,Network Inter Zone Egress,1117.0,9.0,default-us-east1,stage
2023-08-16,Network Inter Zone Egress,938.0,8.0,cold-large-spot-us-east1,prod
2023-08-16,Network Inter Zone Egress,778.0,6.0,kafka-us-east1-b,prod
2023-08-16,Network Inter Zone Egress,606.0,5.0,zk2-us-east1,stage
2023-08-16,Network Inter Zone Egress,475.0,4.0,icy-medium-us-east1-d,stage
2023-08-16,Network Inter Zone Egress,468.0,4.0,broker-us-east1,stage
2023-08-16,Network Inter Zone Egress,384.0,3.0,broker-us-east1,prod
2023-08-16,Network Inter Zone Egress,405.0,3.0,hot-spot-local-us-east1,stage
2023-08-16,Network Inter Zone Egress,286.0,2.0,cold-spot-us-east1,stage
2023-08-16,Network Inter Zone Egress,305.0,2.0,cold-large-local-us-east1,prod
2023-08-16,Network Inter Zone Egress,103.0,1.0,cold-medium-spot-us-east1,stage
2023-08-16,Network Inter Zone Egress,168.0,1.0,mm-spot-us-east1,prod
2023-08-16,Network Inter Zone Egress,64.0,1.0,cold-medium-spot-us-east1,prod
2023-08-16,Network Inter Zone Egress,142.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-16,Network Inter Zone Egress,12.0,0.0,mm-parallel-us-east1-b,prod
2023-08-16,Network Inter Zone Egress,26.0,0.0,hot-spot-local-us-east1,prod
2023-08-16,Network Inter Zone Egress,5.0,0.0,rill-small-us-east1,prod
2023-08-16,Network Inter Zone Egress,19.0,0.0,hot-medium-spot-local-us-east1,stage
2023-08-16,Network Inter Zone Egress,2.0,0.0,rill-small-us-east1,stage
2023-08-16,Network Inter Zone Egress,36.0,0.0,default-highmem-us-east1,prod
2023-08-16,Network Inter Zone Egress,32.0,0.0,icy-medium-us-east1-d,prod
2023-08-16,Network Inter Zone Egress,23.0,0.0,cold-spot-us-east1,prod
2023-08-16,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-16,Network Inter Zone Egress,17.0,0.0,zk2-us-east1,prod
2023-08-15,Network Inter Zone Egress,7430.0,61.0,kafka-us-east1-b,stage
2023-08-15,Network Inter Zone Egress,3664.0,30.0,hot-large-spot-local-us-east1,prod
2023-08-15,Network Inter Zone Egress,3542.0,29.0,icy2-large-us-east1-d,prod
2023-08-15,Network Inter Zone Egress,2168.0,18.0,mm-spot-us-east1,stage
2023-08-15,Network Inter Zone Egress,1419.0,12.0,default-us-east1,prod
2023-08-15,Network Inter Zone Egress,1257.0,10.0,default-us-east1,stage
2023-08-15,Network Inter Zone Egress,1017.0,8.0,cold-large-spot-us-east1,prod
2023-08-15,Network Inter Zone Egress,969.0,8.0,kafka-us-east1-b,prod
2023-08-15,Network Inter Zone Egress,613.0,5.0,zk2-us-east1,stage
2023-08-15,Network Inter Zone Egress,473.0,4.0,icy-medium-us-east1-d,stage
2023-08-15,Network Inter Zone Egress,430.0,4.0,broker-us-east1,stage
2023-08-15,Network Inter Zone Egress,331.0,3.0,cold-large-local-us-east1,prod
2023-08-15,Network Inter Zone Egress,381.0,3.0,broker-us-east1,prod
2023-08-15,Network Inter Zone Egress,403.0,3.0,cold-spot-us-east1,stage
2023-08-15,Network Inter Zone Egress,278.0,2.0,hot-spot-local-us-east1,stage
2023-08-15,Network Inter Zone Egress,117.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-15,Network Inter Zone Egress,111.0,1.0,cold-medium-spot-us-east1,prod
2023-08-15,Network Inter Zone Egress,180.0,1.0,mm-spot-us-east1,prod
2023-08-15,Network Inter Zone Egress,137.0,1.0,cold-medium-spot-us-east1,stage
2023-08-15,Network Inter Zone Egress,15.0,0.0,rill-small-us-east1,prod
2023-08-15,Network Inter Zone Egress,2.0,0.0,rill-small-us-east1,stage
2023-08-15,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-15,Network Inter Zone Egress,5.0,0.0,hot-medium-spot-local-us-east1,stage
2023-08-15,Network Inter Zone Egress,18.0,0.0,hot-spot-local-us-east1,prod
2023-08-15,Network Inter Zone Egress,30.0,0.0,zk2-us-east1,prod
2023-08-15,Network Inter Zone Egress,17.0,0.0,cold-spot-us-east1,prod
2023-08-15,Network Inter Zone Egress,32.0,0.0,icy-medium-us-east1-d,prod
2023-08-15,Network Inter Zone Egress,38.0,0.0,default-highmem-us-east1,prod
2023-08-15,Network Inter Zone Egress,11.0,0.0,mm-parallel-us-east1-b,prod
2023-08-14,Network Inter Zone Egress,8982.0,74.0,kafka-us-east1-b,stage
2023-08-14,Network Inter Zone Egress,4592.0,38.0,icy2-large-us-east1-d,prod
2023-08-14,Network Inter Zone Egress,4393.0,36.0,hot-large-spot-local-us-east1,prod
2023-08-14,Network Inter Zone Egress,1717.0,14.0,mm-spot-us-east1,stage
2023-08-14,Network Inter Zone Egress,1687.0,14.0,default-us-east1,stage
2023-08-14,Network Inter Zone Egress,1418.0,12.0,default-us-east1,prod
2023-08-14,Network Inter Zone Egress,1095.0,9.0,kafka-us-east1-b,prod
2023-08-14,Network Inter Zone Egress,1018.0,8.0,cold-large-spot-us-east1,prod
2023-08-14,Network Inter Zone Egress,776.0,6.0,zk2-us-east1,stage
2023-08-14,Network Inter Zone Egress,571.0,5.0,icy-medium-us-east1-d,stage
2023-08-14,Network Inter Zone Egress,447.0,4.0,cold-spot-us-east1,stage
2023-08-14,Network Inter Zone Egress,462.0,4.0,broker-us-east1,prod
2023-08-14,Network Inter Zone Egress,495.0,4.0,broker-us-east1,stage
2023-08-14,Network Inter Zone Egress,207.0,2.0,mm-spot-us-east1,prod
2023-08-14,Network Inter Zone Egress,238.0,2.0,hot-spot-local-us-east1,stage
2023-08-14,Network Inter Zone Egress,260.0,2.0,cold-large-local-us-east1,prod
2023-08-14,Network Inter Zone Egress,147.0,1.0,cold-medium-spot-us-east1,stage
2023-08-14,Network Inter Zone Egress,166.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-14,Network Inter Zone Egress,74.0,1.0,default-highmem-us-east1,prod
2023-08-14,Network Inter Zone Egress,89.0,1.0,cold-medium-spot-us-east1,prod
2023-08-14,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-14,Network Inter Zone Egress,41.0,0.0,icy-medium-us-east1-d,prod
2023-08-14,Network Inter Zone Egress,11.0,0.0,rill-small-us-east1,prod
2023-08-14,Network Inter Zone Egress,17.0,0.0,zk2-us-east1,prod
2023-08-14,Network Inter Zone Egress,10.0,0.0,hot-spot-local-us-east1,prod
2023-08-14,Network Inter Zone Egress,11.0,0.0,cold-spot-us-east1,prod
2023-08-14,Network Inter Zone Egress,3.0,0.0,rill-small-us-east1,stage
2023-08-14,Network Inter Zone Egress,13.0,0.0,mm-parallel-us-east1-b,prod
2023-08-14,Network Inter Zone Egress,6.0,0.0,hot-medium-spot-local-us-east1,stage
2023-08-13,Network Inter Zone Egress,34781.0,285.0,icy2-large-us-east1-d,prod
2023-08-13,Network Inter Zone Egress,29828.0,245.0,kafka-us-east1-b,stage
2023-08-13,Network Inter Zone Egress,3986.0,33.0,default-us-east1,stage
2023-08-13,Network Inter Zone Egress,2498.0,20.0,mm-spot-us-east1,stage
2023-08-13,Network Inter Zone Egress,2269.0,19.0,icy-medium-us-east1-d,stage
2023-08-13,Network Inter Zone Egress,1477.0,12.0,zk2-us-east1,stage
2023-08-13,Network Inter Zone Egress,1370.0,11.0,default-us-east1,prod
2023-08-13,Network Inter Zone Egress,1179.0,10.0,cold-spot-us-east1,stage
2023-08-13,Network Inter Zone Egress,1030.0,8.0,kafka-us-east1-b,prod
2023-08-13,Network Inter Zone Egress,812.0,7.0,broker-us-east1,stage
2023-08-13,Network Inter Zone Egress,796.0,7.0,hot-spot-local-us-east1,stage
2023-08-13,Network Inter Zone Egress,582.0,5.0,broker-us-east1,prod
2023-08-13,Network Inter Zone Egress,547.0,4.0,hot-large-spot-local-us-east1,prod
2023-08-13,Network Inter Zone Egress,410.0,3.0,cold-large-spot-us-east1,prod
2023-08-13,Network Inter Zone Egress,61.0,1.0,cold-medium-spot-us-east1,prod
2023-08-13,Network Inter Zone Egress,92.0,1.0,cold-large-local-us-east1,prod
2023-08-13,Network Inter Zone Egress,181.0,1.0,mm-spot-us-east1,prod
2023-08-13,Network Inter Zone Egress,62.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-13,Network Inter Zone Egress,3.0,0.0,rill-small-us-east1,stage
2023-08-13,Network Inter Zone Egress,9.0,0.0,cold-spot-us-east1,prod
2023-08-13,Network Inter Zone Egress,13.0,0.0,hot-medium-spot-local-us-east1,stage
2023-08-13,Network Inter Zone Egress,12.0,0.0,mm-parallel-us-east1-b,prod
2023-08-13,Network Inter Zone Egress,10.0,0.0,hot-spot-local-us-east1,prod
2023-08-13,Network Inter Zone Egress,45.0,0.0,icy-medium-us-east1-d,prod
2023-08-13,Network Inter Zone Egress,22.0,0.0,rill-small-us-east1,prod
2023-08-13,Network Inter Zone Egress,44.0,0.0,default-highmem-us-east1,prod
2023-08-13,Network Inter Zone Egress,16.0,0.0,zk2-us-east1,prod
2023-08-13,Network Inter Zone Egress,22.0,0.0,cold-medium-spot-us-east1,stage
2023-08-13,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-12,Network Inter Zone Egress,34626.0,284.0,icy2-large-us-east1-d,prod
2023-08-12,Network Inter Zone Egress,29175.0,239.0,kafka-us-east1-b,stage
2023-08-12,Network Inter Zone Egress,3983.0,33.0,default-us-east1,stage
2023-08-12,Network Inter Zone Egress,2754.0,23.0,mm-spot-us-east1,stage
2023-08-12,Network Inter Zone Egress,2285.0,19.0,icy-medium-us-east1-d,stage
2023-08-12,Network Inter Zone Egress,1477.0,12.0,zk2-us-east1,stage
2023-08-12,Network Inter Zone Egress,1398.0,11.0,default-us-east1,prod
2023-08-12,Network Inter Zone Egress,1187.0,10.0,cold-spot-us-east1,stage
2023-08-12,Network Inter Zone Egress,929.0,8.0,kafka-us-east1-b,prod
2023-08-12,Network Inter Zone Egress,795.0,7.0,hot-spot-local-us-east1,stage
2023-08-12,Network Inter Zone Egress,800.0,7.0,broker-us-east1,stage
2023-08-12,Network Inter Zone Egress,601.0,5.0,broker-us-east1,prod
2023-08-12,Network Inter Zone Egress,452.0,4.0,cold-large-spot-us-east1,prod
2023-08-12,Network Inter Zone Egress,516.0,4.0,hot-large-spot-local-us-east1,prod
2023-08-12,Network Inter Zone Egress,62.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-12,Network Inter Zone Egress,113.0,1.0,cold-large-local-us-east1,prod
2023-08-12,Network Inter Zone Egress,167.0,1.0,mm-spot-us-east1,prod
2023-08-12,Network Inter Zone Egress,65.0,1.0,cold-medium-spot-us-east1,prod
2023-08-12,Network Inter Zone Egress,13.0,0.0,hot-medium-spot-local-us-east1,stage
2023-08-12,Network Inter Zone Egress,3.0,0.0,rill-small-us-east1,stage
2023-08-12,Network Inter Zone Egress,13.0,0.0,mm-parallel-us-east1-b,prod
2023-08-12,Network Inter Zone Egress,10.0,0.0,hot-spot-local-us-east1,prod
2023-08-12,Network Inter Zone Egress,10.0,0.0,cold-spot-us-east1,prod
2023-08-12,Network Inter Zone Egress,17.0,0.0,cold-medium-spot-us-east1,stage
2023-08-12,Network Inter Zone Egress,46.0,0.0,icy-medium-us-east1-d,prod
2023-08-12,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-12,Network Inter Zone Egress,41.0,0.0,default-highmem-us-east1,prod
2023-08-12,Network Inter Zone Egress,16.0,0.0,zk2-us-east1,prod
2023-08-12,Network Inter Zone Egress,22.0,0.0,rill-small-us-east1,prod
2023-08-11,Network Inter Zone Egress,31996.0,262.0,icy2-large-us-east1-d,prod
2023-08-11,Network Inter Zone Egress,28103.0,230.0,kafka-us-east1-b,stage
2023-08-11,Network Inter Zone Egress,5296.0,43.0,mm-spot-us-east1,stage
2023-08-11,Network Inter Zone Egress,3747.0,31.0,default-us-east1,stage
2023-08-11,Network Inter Zone Egress,3180.0,26.0,hot-large-spot-local-us-east1,prod
2023-08-11,Network Inter Zone Egress,2353.0,19.0,icy-medium-us-east1-d,stage
2023-08-11,Network Inter Zone Egress,1754.0,14.0,zk2-us-east1,stage
2023-08-11,Network Inter Zone Egress,1417.0,12.0,default-us-east1,prod
2023-08-11,Network Inter Zone Egress,1300.0,11.0,cold-spot-us-east1,stage
2023-08-11,Network Inter Zone Egress,1146.0,9.0,cold-large-spot-us-east1,prod
2023-08-11,Network Inter Zone Egress,958.0,8.0,broker-us-east1,stage
2023-08-11,Network Inter Zone Egress,957.0,8.0,kafka-us-east1-b,prod
2023-08-11,Network Inter Zone Egress,1019.0,8.0,hot-spot-local-us-east1,stage
2023-08-11,Network Inter Zone Egress,779.0,6.0,broker-us-east1,prod
2023-08-11,Network Inter Zone Egress,422.0,3.0,cold-large-local-us-east1,prod
2023-08-11,Network Inter Zone Egress,68.0,1.0,hot-medium-spot-local-us-east1,stage
2023-08-11,Network Inter Zone Egress,113.0,1.0,cold-medium-spot-us-east1,prod
2023-08-11,Network Inter Zone Egress,85.0,1.0,cold-medium-spot-us-east1,stage
2023-08-11,Network Inter Zone Egress,87.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-11,Network Inter Zone Egress,172.0,1.0,mm-spot-us-east1,prod
2023-08-11,Network Inter Zone Egress,36.0,0.0,default-highmem-us-east1,prod
2023-08-11,Network Inter Zone Egress,17.0,0.0,zk2-us-east1,prod
2023-08-11,Network Inter Zone Egress,3.0,0.0,rill-small-us-east1,stage
2023-08-11,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-11,Network Inter Zone Egress,12.0,0.0,mm-parallel-us-east1-b,prod
2023-08-11,Network Inter Zone Egress,12.0,0.0,hot-spot-local-us-east1,prod
2023-08-11,Network Inter Zone Egress,46.0,0.0,icy-medium-us-east1-d,prod
2023-08-11,Network Inter Zone Egress,23.0,0.0,rill-small-us-east1,prod
2023-08-11,Network Inter Zone Egress,15.0,0.0,cold-spot-us-east1,prod
2023-08-10,Network Inter Zone Egress,9541.0,78.0,kafka-us-east1-b,stage
2023-08-10,Network Inter Zone Egress,6242.0,51.0,icy2-large-us-east1-d,prod
2023-08-10,Network Inter Zone Egress,3746.0,31.0,hot-large-spot-local-us-east1,prod
2023-08-10,Network Inter Zone Egress,2633.0,22.0,mm-spot-us-east1,stage
2023-08-10,Network Inter Zone Egress,1882.0,15.0,default-us-east1,stage
2023-08-10,Network Inter Zone Egress,1566.0,13.0,cold-large-spot-us-east1,prod
2023-08-10,Network Inter Zone Egress,1342.0,11.0,default-us-east1,prod
2023-08-10,Network Inter Zone Egress,889.0,7.0,zk2-us-east1,stage
2023-08-10,Network Inter Zone Egress,909.0,7.0,kafka-us-east1-b,prod
2023-08-10,Network Inter Zone Egress,708.0,6.0,icy-medium-us-east1-d,stage
2023-08-10,Network Inter Zone Egress,580.0,5.0,broker-us-east1,stage
2023-08-10,Network Inter Zone Egress,485.0,4.0,cold-large-local-us-east1,prod
2023-08-10,Network Inter Zone Egress,524.0,4.0,cold-spot-us-east1,stage
2023-08-10,Network Inter Zone Egress,421.0,3.0,broker-us-east1,prod
2023-08-10,Network Inter Zone Egress,289.0,2.0,hot-spot-local-us-east1,stage
2023-08-10,Network Inter Zone Egress,116.0,1.0,cold-medium-spot-us-east1,prod
2023-08-10,Network Inter Zone Egress,103.0,1.0,cold-medium-spot-us-east1,stage
2023-08-10,Network Inter Zone Egress,175.0,1.0,mm-spot-us-east1,prod
2023-08-10,Network Inter Zone Egress,98.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-10,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-10,Network Inter Zone Egress,11.0,0.0,mm-parallel-us-east1-b,prod
2023-08-10,Network Inter Zone Egress,9.0,0.0,cold-spot-us-east1,prod
2023-08-10,Network Inter Zone Egress,2.0,0.0,rill-small-us-east1,stage
2023-08-10,Network Inter Zone Egress,25.0,0.0,zk2-us-east1,prod
2023-08-10,Network Inter Zone Egress,44.0,0.0,default-highmem-us-east1,prod
2023-08-10,Network Inter Zone Egress,12.0,0.0,hot-spot-local-us-east1,prod
2023-08-10,Network Inter Zone Egress,3.0,0.0,hot-medium-spot-local-us-east1,stage
2023-08-10,Network Inter Zone Egress,39.0,0.0,icy-medium-us-east1-d,prod
2023-08-10,Network Inter Zone Egress,34.0,0.0,rill-small-us-east1,prod
2023-08-09,Network Inter Zone Egress,8285.0,68.0,kafka-us-east1-b,stage
2023-08-09,Network Inter Zone Egress,5860.0,48.0,icy2-large-us-east1-d,prod
2023-08-09,Network Inter Zone Egress,3783.0,31.0,hot-large-spot-local-us-east1,prod
2023-08-09,Network Inter Zone Egress,2449.0,20.0,mm-spot-us-east1,stage
2023-08-09,Network Inter Zone Egress,1785.0,15.0,default-us-east1,stage
2023-08-09,Network Inter Zone Egress,1637.0,13.0,cold-large-spot-us-east1,prod
2023-08-09,Network Inter Zone Egress,1385.0,11.0,default-us-east1,prod
2023-08-09,Network Inter Zone Egress,1024.0,8.0,kafka-us-east1-b,prod
2023-08-09,Network Inter Zone Egress,740.0,6.0,zk2-us-east1,stage
2023-08-09,Network Inter Zone Egress,637.0,5.0,icy-medium-us-east1-d,stage
2023-08-09,Network Inter Zone Egress,493.0,4.0,cold-spot-us-east1,stage
2023-08-09,Network Inter Zone Egress,548.0,4.0,broker-us-east1,stage
2023-08-09,Network Inter Zone Egress,380.0,3.0,broker-us-east1,prod
2023-08-09,Network Inter Zone Egress,320.0,3.0,hot-spot-local-us-east1,stage
2023-08-09,Network Inter Zone Egress,381.0,3.0,cold-large-local-us-east1,prod
2023-08-09,Network Inter Zone Egress,255.0,2.0,hot-medium-spot-local-us-east1,stage
2023-08-09,Network Inter Zone Egress,124.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-09,Network Inter Zone Egress,86.0,1.0,hot-spot-local-us-east1,prod
2023-08-09,Network Inter Zone Egress,108.0,1.0,cold-medium-spot-us-east1,prod
2023-08-09,Network Inter Zone Egress,179.0,1.0,mm-spot-us-east1,prod
2023-08-09,Network Inter Zone Egress,19.0,0.0,zk2-us-east1,prod
2023-08-09,Network Inter Zone Egress,46.0,0.0,icy-medium-us-east1-d,prod
2023-08-09,Network Inter Zone Egress,3.0,0.0,rill-small-us-east1,stage
2023-08-09,Network Inter Zone Egress,36.0,0.0,rill-small-us-east1,prod
2023-08-09,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-09,Network Inter Zone Egress,57.0,0.0,cold-medium-spot-us-east1,stage
2023-08-09,Network Inter Zone Egress,10.0,0.0,cold-spot-us-east1,prod
2023-08-09,Network Inter Zone Egress,11.0,0.0,mm-parallel-us-east1-b,prod
2023-08-09,Network Inter Zone Egress,42.0,0.0,default-highmem-us-east1,prod
2023-08-08,Network Inter Zone Egress,9647.0,79.0,kafka-us-east1-b,stage
2023-08-08,Network Inter Zone Egress,5625.0,46.0,icy2-large-us-east1-d,prod
2023-08-08,Network Inter Zone Egress,3811.0,31.0,hot-large-spot-local-us-east1,prod
2023-08-08,Network Inter Zone Egress,2455.0,20.0,mm-spot-us-east1,stage
2023-08-08,Network Inter Zone Egress,2147.0,18.0,cold-large-spot-us-east1,prod
2023-08-08,Network Inter Zone Egress,2085.0,17.0,default-us-east1,stage
2023-08-08,Network Inter Zone Egress,1367.0,11.0,default-us-east1,prod
2023-08-08,Network Inter Zone Egress,1056.0,9.0,hot-medium-spot-local-us-east1,stage
2023-08-08,Network Inter Zone Egress,1019.0,8.0,kafka-us-east1-b,prod
2023-08-08,Network Inter Zone Egress,872.0,7.0,icy-medium-us-east1-d,stage
2023-08-08,Network Inter Zone Egress,725.0,6.0,zk2-us-east1,stage
2023-08-08,Network Inter Zone Egress,635.0,5.0,cold-spot-us-east1,stage
2023-08-08,Network Inter Zone Egress,524.0,4.0,cold-large-local-us-east1,prod
2023-08-08,Network Inter Zone Egress,498.0,4.0,broker-us-east1,stage
2023-08-08,Network Inter Zone Egress,372.0,3.0,broker-us-east1,prod
2023-08-08,Network Inter Zone Egress,233.0,2.0,hot-spot-local-us-east1,stage
2023-08-08,Network Inter Zone Egress,117.0,1.0,hot-medium-spot-local-us-east1,prod
2023-08-08,Network Inter Zone Egress,92.0,1.0,cold-medium-spot-us-east1,prod
2023-08-08,Network Inter Zone Egress,174.0,1.0,mm-spot-us-east1,prod
2023-08-08,Network Inter Zone Egress,9.0,0.0,rill-small-us-east1,prod
2023-08-08,Network Inter Zone Egress,10.0,0.0,mm-parallel-us-east1-b,prod
2023-08-08,Network Inter Zone Egress,0.0,0.0,mm-parallel-us-east1-b,stage
2023-08-08,Network Inter Zone Egress,11.0,0.0,hot-spot-local-us-east1,prod
2023-08-08,Network Inter Zone Egress,20.0,0.0,zk2-us-east1,prod
2023-08-08,Network Inter Zone Egress,11.0,0.0,cold-spot-us-east1,prod
2023-08-08,Network Inter Zone Egress,46.0,0.0,default-highmem-us-east1,prod
2023-08-08,Network Inter Zone Egress,3.0,0.0,rill-small-us-east1,stage
2023-08-08,Network Inter Zone Egress,21.0,0.0,cold-medium-spot-us-east1,stage
2023-08-08,Network Inter Zone Egress,31.0,0.0,icy-medium-us-east1-d,prod
2023-08-07,Network Inter Zone Egress,8033.0,66.0,kafka-us-east1-b,stage
2023-08-07,Network Inter Zone Egress,6388.0,52.0,icy2-large-us-east1-d,prod
2023-08-07,Network Inter Zone Egress,4729.0,39.0,hot-large-spot-local-us-east1,prod
2023-08-07,Network Inter Zone Egress,2635.0,22.0,default-us-east1,stage
2023-08-07,Network Inter Zone Egress,1868.0,15.0,mm-spot-us-east1,stage
2023-08-07,Network Inter Zone Egress,1505.0,12.0,cold-large-spot-us-east1,prod
2023-08-07,Network Inter Zone Egress,1314.0,11.0,default-us-east1,prod
2023-08-07,Network Inter Zone Egress,910.0,7.0,zk2-us-east1,stage
2023-08-07,Network Inter Zone Egress,826.0,7.0,kafka-us-east1-b,prod
2023-08-07,Network Inter Zone Egress,878.0,7.0,icy-medium-us-east1-d,stage
2023-08-07,Network Inter Zone Egress,903.0,7.0,hot-medium-spot-local-us-east1,stage
2023-08-07,Network Inter Zone Egress,562.0,5.0,hot-medium-spot-local-us-east1,prod
2023-08-07,Network Inter Zone Egress,664.0,5.0,cold-spot-us-east1,stage
2023-08-07,Network Inter Zone Egress,528.0,4.0,broker-us-east1,stage
2023-08-07,Network Inter Zone Egress,360.0,3.0,broker-us-east1,prod
2023-08-07,Network Inter Zone Egress,399.0,3.0,cold-large-local-us-east1,prod
2023-08-07,Network Inter Zone Egress,213.0,2.0,cold-medium-spot-us-east1,prod
2023-08-07,Network Inter Zone Egress,157.0,1.0,mm-spot-us-east1,prod
2023-08-07,Network Inter Zone Egress,171.0,1.0,hot-spot-local-us-east1,stage
